2023-03-15 13:52:00,0
2023-03-15 13:52:05,0.0545
2023-03-15 13:52:10,0.164
2023-03-15 13:52:15,0.455
2023-03-15 13:52:20,1.09
2023-03-15 13:52:25,2.20
2023-03-15 13:52:30,3.91
2023-03-15 13:52:35,6.33
2023-03-15 13:52:40,9.60
2023-03-15 13:52:45,13.8
2023-03-15 13:52:50,18.9
2023-03-15 13:52:55,25.2
2023-03-15 13:53:00,32.4
2023-03-15 13:53:05,40.8
2023-03-15 13:53:10,50.1
2023-03-15 13:53:15,60.2
2023-03-15 13:53:20,70.9
2023-03-15 13:53:25,82.1
2023-03-15 13:53:30,93.6
2023-03-15 13:53:35,105
2023-03-15 13:53:40,117
2023-03-15 13:53:45,128
2023-03-15 13:53:50,139
2023-03-15 13:53:55,149
2023-03-15 13:54:00,158
2023-03-15 13:54:05,167
2023-03-15 13:54:10,174
2023-03-15 13:54:15,181
2023-03-15 13:54:20,186
2023-03-15 13:54:25,190
2023-03-15 13:54:30,193
2023-03-15 13:54:35,195
2023-03-15 13:54:40,195
2023-03-15 13:54:45,195
2023-03-15 13:54:50,194
2023-03-15 13:54:55,192
2023-03-15 13:55:00,189
2023-03-15 13:55:05,186
2023-03-15 13:55:10,182
2023-03-15 13:55:15,179
2023-03-15 13:55:20,175
2023-03-15 13:55:25,171
2023-03-15 13:55:30,168
2023-03-15 13:55:35,164
2023-03-15 13:55:40,161
2023-03-15 13:55:45,159
2023-03-15 13:55:50,157
2023-03-15 13:55:55,156
2023-03-15 13:56:00,157
2023-03-15 13:56:05,158
2023-03-15 13:56:10,161
2023-03-15 13:56:15,164
2023-03-15 13:56:20,170
2023-03-15 13:56:25,176
2023-03-15 13:56:30,183
2023-03-15 13:56:35,191
2023-03-15 13:56:40,200
2023-03-15 13:56:45,210
2023-03-15 13:56:50,219
2023-03-15 13:56:55,228
2023-03-15 13:57:00,237
2023-03-15 13:57:05,245
2023-03-15 13:57:10,252
2023-03-15 13:57:15,258
2023-03-15 13:57:20,262
2023-03-15 13:57:25,265
2023-03-15 13:57:30,266
2023-03-15 13:57:35,265
2023-03-15 13:57:40,263
2023-03-15 13:57:45,259
2023-03-15 13:57:50,253
2023-03-15 13:57:55,247
2023-03-15 13:58:00,239
2023-03-15 13:58:05,230
2023-03-15 13:58:10,221
2023-03-15 13:58:15,212
2023-03-15 13:58:20,202
2023-03-15 13:58:25,193
2023-03-15 13:58:30,184
2023-03-15 13:58:35,177
2023-03-15 13:58:40,168
2023-03-15 13:58:45,163
2023-03-15 13:58:50,160
2023-03-15 13:58:55,159
2023-03-15 13:59:00,160
2023-03-15 13:59:05,164
2023-03-15 13:59:10,169
2023-03-15 13:59:15,177
2023-03-15 13:59:20,186
2023-03-15 13:59:25,198
2023-03-15 13:59:30,210
2023-03-15 13:59:35,227
2023-03-15 13:59:40,242
2023-03-15 13:59:45,257
2023-03-15 13:59:50,272
2023-03-15 13:59:55,287
2023-03-15 14:00:00,300
2023-03-15 14:00:05,311
2023-03-15 14:00:10,321
2023-03-15 14:00:15,328
2023-03-15 14:00:20,333
2023-03-15 14:00:25,336
2023-03-15 14:00:30,336
2023-03-15 14:00:35,333
2023-03-15 14:00:40,328
2023-03-15 14:00:45,320
2023-03-15 14:00:50,310
2023-03-15 14:00:55,297
2023-03-15 14:01:00,285
2023-03-15 14:01:05,267
2023-03-15 14:01:10,250
2023-03-15 14:01:15,231
2023-03-15 14:01:20,212
2023-03-15 14:01:25,192
2023-03-15 14:01:30,171
2023-03-15 14:01:35,151
2023-03-15 14:01:40,131
2023-03-15 14:01:45,112
2023-03-15 14:01:50,94.2
2023-03-15 14:01:55,75.9
2023-03-15 14:02:00,62.1
2023-03-15 14:02:05,48.6
2023-03-15 14:02:10,37.0
2023-03-15 14:02:15,27.3
2023-03-15 14:02:20,19.3
2023-03-15 14:02:25,13.0
2023-03-15 14:02:30,8.24
2023-03-15 14:02:35,4.76
2023-03-15 14:02:40,2.45
2023-03-15 14:02:45,1.05
2023-03-15 14:02:50,0.345
2023-03-15 14:02:55,0.0727
