2023-01-16 08:10:10,0
2023-01-16 08:10:15,0
2023-01-16 08:10:20,0.0667
2023-01-16 08:10:25,0.733
2023-01-16 08:10:30,2.27
2023-01-16 08:10:35,5
2023-01-16 08:10:40,8.67
2023-01-16 08:10:45,13.4
2023-01-16 08:10:50,18.6
2023-01-16 08:10:55,24.5
2023-01-16 08:11:00,31.1
2023-01-16 08:11:05,38.6
2023-01-16 08:11:10,47
2023-01-16 08:11:15,55.1
2023-01-16 08:11:20,63.9
2023-01-16 08:11:25,72
2023-01-16 08:11:30,80.7
2023-01-16 08:11:35,88.9
2023-01-16 08:11:40,97.2
2023-01-16 08:11:45,105
2023-01-16 08:11:50,112
2023-01-16 08:11:55,118
2023-01-16 08:12:00,123
2023-01-16 08:12:05,315
2023-01-16 08:12:10,807
2023-01-16 08:12:15,966
2023-01-16 08:12:20,1300
2023-01-16 08:12:25,1200
2023-01-16 08:12:30,769
2023-01-16 08:12:35,508
2023-01-16 08:12:40,249
2023-01-16 08:12:45,241
2023-01-16 08:12:50,231
2023-01-16 08:12:55,221
2023-01-16 08:13:00,210
2023-01-16 08:13:05,195
2023-01-16 08:13:10,183
2023-01-16 08:13:15,168
2023-01-16 08:13:20,154
2023-01-16 08:13:25,147
2023-01-16 08:13:30,141
2023-01-16 08:13:35,135
2023-01-16 08:13:40,131
2023-01-16 08:13:45,125
2023-01-16 08:13:50,116
2023-01-16 08:13:55,110
2023-01-16 08:14:00,99.8
2023-01-16 08:14:05,90.3
2023-01-16 08:14:10,83.5
2023-01-16 08:14:15,75.3
2023-01-16 08:14:20,68.3
2023-01-16 08:14:25,61.3
2023-01-16 08:14:30,50.8
2023-01-16 08:14:35,38.8
2023-01-16 08:14:40,269
2023-01-16 08:14:45,507
2023-01-16 08:14:50,746
2023-01-16 08:14:55,986
2023-01-16 08:15:00,984
2023-01-16 08:15:05,972
2023-01-16 08:15:10,959
2023-01-16 08:15:15,929
2023-01-16 08:15:20,898
2023-01-16 08:15:25,843
2023-01-16 08:15:30,826
2023-01-16 08:15:35,810
2023-01-16 08:15:40,808
2023-01-16 08:15:45,812
2023-01-16 08:15:50,783
2023-01-16 08:15:55,745
2023-01-16 08:16:00,718
2023-01-16 08:16:05,690
2023-01-16 08:16:10,646
2023-01-16 08:16:15,623
2023-01-16 08:16:20,561
2023-01-16 08:16:25,523
2023-01-16 08:16:30,512
2023-01-16 08:16:35,484
2023-01-16 08:16:40,483
2023-01-16 08:16:45,465
2023-01-16 08:16:50,449
2023-01-16 08:16:55,459
2023-01-16 08:17:00,1517
2023-01-16 08:17:05,2086
2023-01-16 08:17:10,2139
2023-01-16 08:17:15,2188
2023-01-16 08:17:20,1179
2023-01-16 08:17:25,671
2023-01-16 08:17:30,662
2023-01-16 08:17:35,653
2023-01-16 08:17:40,895
2023-01-16 08:17:45,1133
2023-01-16 08:17:50,1370
2023-01-16 08:17:55,1354
2023-01-16 08:18:00,1090
2023-01-16 08:18:05,824
2023-01-16 08:18:10,559
2023-01-16 08:18:15,547
2023-01-16 08:18:20,534
2023-01-16 08:18:25,524
2023-01-16 08:18:30,513
2023-01-16 08:18:35,505
2023-01-16 08:18:40,497
2023-01-16 08:18:45,489
2023-01-16 08:18:50,482
2023-01-16 08:18:55,470
2023-01-16 08:19:00,459
2023-01-16 08:19:05,448
2023-01-16 08:19:10,436
2023-01-16 08:19:15,424
2023-01-16 08:19:20,413
2023-01-16 08:19:25,381
2023-01-16 08:19:30,343
2023-01-16 08:19:35,286
2023-01-16 08:19:40,242
2023-01-16 08:19:45,194
2023-01-16 08:19:50,148
2023-01-16 08:19:55,136
2023-01-16 08:20:00,97.5
2023-01-16 08:20:05,76.8
2023-01-16 08:20:10,60.3
2023-01-16 08:20:15,33.3
