2023-03-15 13:52:00,0
2023-03-15 13:52:05,175
2023-03-15 13:52:10,175
2023-03-15 13:52:15,175
2023-03-15 13:52:20,175
2023-03-15 13:52:25,175
2023-03-15 13:52:30,175
2023-03-15 13:52:35,175
2023-03-15 13:52:40,175
2023-03-15 13:52:45,175
2023-03-15 13:52:50,175
2023-03-15 13:52:55,175
2023-03-15 13:53:00,175
2023-03-15 13:53:05,175
2023-03-15 13:53:10,175
2023-03-15 13:53:15,175
2023-03-15 13:53:20,175
2023-03-15 13:53:25,175
2023-03-15 13:53:30,175
2023-03-15 13:53:35,175
2023-03-15 13:53:40,175
2023-03-15 13:53:45,175
2023-03-15 13:53:50,175
2023-03-15 13:53:55,175
2023-03-15 13:54:00,175
2023-03-15 13:54:05,175
2023-03-15 13:54:10,175
2023-03-15 13:54:15,350
2023-03-15 13:54:20,350
2023-03-15 13:54:25,350
2023-03-15 13:54:30,350
2023-03-15 13:54:35,350
2023-03-15 13:54:40,350
2023-03-15 13:54:45,350
2023-03-15 13:54:50,350
2023-03-15 13:54:55,350
2023-03-15 13:55:00,350
2023-03-15 13:55:05,350
2023-03-15 13:55:10,350
2023-03-15 13:55:15,350
2023-03-15 13:55:20,350
2023-03-15 13:55:25,350
2023-03-15 13:55:30,350
2023-03-15 13:55:35,350
2023-03-15 13:55:40,350
2023-03-15 13:55:45,350
2023-03-15 13:55:50,350
2023-03-15 13:55:55,350
2023-03-15 13:56:00,350
2023-03-15 13:56:05,350
2023-03-15 13:56:10,350
2023-03-15 13:56:15,350
2023-03-15 13:56:20,350
2023-03-15 13:56:25,350
2023-03-15 13:56:30,350
2023-03-15 13:56:35,350
2023-03-15 13:56:40,350
2023-03-15 13:56:45,350
2023-03-15 13:56:50,350
2023-03-15 13:56:55,350
2023-03-15 13:57:00,350
2023-03-15 13:57:05,350
2023-03-15 13:57:10,350
2023-03-15 13:57:15,350
2023-03-15 13:57:20,350
2023-03-15 13:57:25,350
2023-03-15 13:57:30,350
2023-03-15 13:57:35,350
2023-03-15 13:57:40,350
2023-03-15 13:57:45,350
2023-03-15 13:57:50,350
2023-03-15 13:57:55,350
2023-03-15 13:58:00,350
2023-03-15 13:58:05,350
2023-03-15 13:58:10,350
2023-03-15 13:58:15,350
2023-03-15 13:58:20,350
2023-03-15 13:58:25,350
2023-03-15 13:58:30,350
2023-03-15 13:58:35,350
2023-03-15 13:58:40,350
2023-03-15 13:58:45,350
2023-03-15 13:58:50,350
2023-03-15 13:58:55,350
2023-03-15 13:59:00,350
2023-03-15 13:59:05,350
2023-03-15 13:59:10,350
2023-03-15 13:59:15,350
2023-03-15 13:59:20,350
2023-03-15 13:59:25,350
2023-03-15 13:59:30,350
2023-03-15 13:59:35,350
2023-03-15 13:59:40,350
2023-03-15 13:59:45,350
2023-03-15 13:59:50,350
2023-03-15 13:59:55,350
2023-03-15 14:00:00,525
2023-03-15 14:00:05,525
2023-03-15 14:00:10,525
2023-03-15 14:00:15,525
2023-03-15 14:00:20,525
2023-03-15 14:00:25,525
2023-03-15 14:00:30,525
2023-03-15 14:00:35,525
2023-03-15 14:00:40,525
2023-03-15 14:00:45,525
2023-03-15 14:00:50,525
2023-03-15 14:00:55,525
2023-03-15 14:01:00,525
2023-03-15 14:01:05,525
2023-03-15 14:01:10,350
2023-03-15 14:01:15,350
2023-03-15 14:01:20,350
2023-03-15 14:01:25,350
2023-03-15 14:01:30,350
2023-03-15 14:01:35,350
2023-03-15 14:01:40,350
2023-03-15 14:01:45,175
2023-03-15 14:01:50,175
2023-03-15 14:01:55,175
2023-03-15 14:02:00,175
2023-03-15 14:02:05,175
2023-03-15 14:02:10,175
2023-03-15 14:02:15,175
2023-03-15 14:02:20,175
2023-03-15 14:02:25,175
2023-03-15 14:02:30,175
2023-03-15 14:02:35,175
2023-03-15 14:02:40,175
2023-03-15 14:02:45,175
2023-03-15 14:02:50,175
2023-03-15 14:02:55,175
